Age,Months as a Customer,Number of Products,RFM Score,Average Balance Feed Index,Number of Transactions,Personal Debt to Equity Ratio,Months Current Account,Number of Loan Accounts,Customer ID,Members Within Household,Number of Call Center Contacts,Gender,Marital Status,Age Youngest Child,Number of Workers in Household,Percentage White Collar Workers,Household Debt to Equity Ratio,Income,Campaign ID,Response
38,24.000000,0,0.000000,0,0,38,14,0,79751,5,6,"M","S",8,9,22,67,36405.000000,2,0
40,12.000000,0,0.000000,0,0,40,10,0,72474,3,10,"M","S",8,9,22,67,36405.000000,2,0
37,24.000000,2,8.115667,149,1,37,14,0,71642,3,9,"M","S",8,9,22,67,36405.000000,3,0
38,36.000000,4,9.789657,23,1,38,29,0,73856,5,10,"M","S",8,9,22,67,36405.000000,2,0
38,36.000000,4,9.789657,23,1,38,29,0,73856,5,10,"M","S",8,9,22,67,36405.000000,3,0
37,12.000000,0,0.000000,0,0,37,5,0,71887,2,8,"M","S",8,9,22,67,36405.000000,3,0
38,24.000000,3,10.505667,239,1,38,12,0,69984,2,10,"M","S",8,9,22,67,36405.000000,1,0
41,24.000000,2,11.658323,25,1,41,21,0,70127,6,9,"M","S",8,9,22,67,36405.000000,1,0
41,24.000000,2,11.658323,25,1,41,21,0,70127,6,9,"M","S",8,9,22,67,36405.000000,3,0
34,12.000000,45,30.859457,493,24,34,7,0,70620,1,10,"M","S",8,9,22,67,36405.000000,2,1
34,12.000000,45,30.859457,493,24,34,7,0,70620,1,10,"M","S",8,9,22,67,36405.000000,3,0
38,36.000000,0,0.000000,0,0,38,34,0,71497,2,10,"M","S",8,9,22,67,36405.000000,2,0
40,48.000000,3,7.765667,199,1,40,38,0,69647,4,11,"M","S",8,9,22,67,36405.000000,2,1
35,24.000000,46,30.891781,492,24,35,12,0,59609,1,10,"M","S",8,9,22,67,36405.000000,4,0
36,24.000000,0,0.000000,0,0,36,15,0,72784,3,11,"M","S",8,9,22,67,36405.000000,2,0
40,24.000000,2,9.269000,69,1,40,17,0,74227,5,7,"M","S",8,9,22,67,36405.000000,3,0
37,36.000000,5,10.411980,112,3,37,23,0,68487,2,10,"M","S",8,9,22,67,36405.000000,3,0
39,0.000000,3,0.000000,0,0,39,-2,0,68818,3,11,"M","S",8,9,22,67,36405.000000,3,0
39,0.000000,3,0.000000,0,0,39,-2,0,68818,3,11,"M","S",8,9,22,67,36405.000000,2,0
37,48.000000,19,10.632333,599,1,37,40,0,69545,3,11,"M","S",8,9,22,67,36405.000000,3,0
37,48.000000,19,10.632333,599,1,37,40,0,69545,3,11,"M","S",8,9,22,67,36405.000000,4,0
40,48.000000,3,7.765667,199,1,40,38,0,69647,4,11,"M","S",8,9,22,67,36405.000000,3,0
38,0.000000,2,0.000000,0,0,38,-3,0,42434,5,11,"M","S",8,9,22,67,36405.000000,2,0
38,0.000000,2,0.000000,0,0,38,-3,0,42434,5,11,"M","S",8,9,22,67,36405.000000,3,0
38,24.000000,0,0.000000,0,0,38,18,0,57267,1,10,"M","S",8,9,22,67,36405.000000,2,0
39,12.000000,0,0.000000,0,0,39,7,0,58445,6,0,"M","S",8,9,22,67,36405.000000,2,0
38,24.000000,3,10.505667,239,1,38,12,0,69984,2,10,"M","S",8,9,22,67,36405.000000,2,0
37,36.000000,5,10.411980,112,3,37,23,0,68487,2,10,"M","S",8,9,22,67,36405.000000,2,0
41,36.000000,4,11.548647,82,3,41,25,0,60333,4,11,"M","S",8,9,22,67,36405.000000,2,0
34,24.000000,0,0.000000,0,0,34,11,0,41784,3,11,"M","S",8,9,22,67,36405.000000,2,0
44,48.000000,4,9.475813,143,3,44,36,0,61223,4,7,"M","S",8,9,22,67,36405.000000,2,0
44,48.000000,4,9.475813,143,3,44,36,0,61223,4,7,"M","S",8,9,22,67,36405.000000,3,0
37,24.000000,3,8.349323,116,2,37,12,0,56552,2,11,"M","S",8,9,22,67,36405.000000,4,0
38,24.000000,0,0.000000,0,0,38,16,0,48517,2,1,"M","S",8,9,22,67,36405.000000,3,0
40,0.000000,0,0.000000,0,0,40,-5,0,34893,3,7,"F","U",14,8,33,57,38068.000000,2,0
42,36.000000,3,10.515647,349,3,42,29,0,30195,2,8,"F","U",14,8,33,57,38068.000000,1,0
45,12.000000,0,0.000000,0,0,45,8,0,35445,6,10,"F","U",14,8,33,57,38068.000000,2,0
40,24.000000,2,8.656333,223,2,40,12,0,19165,2,9,"F","U",14,8,33,57,38068.000000,4,0
44,36.000000,14,21.946016,680,14,44,29,0,15660,1,9,"F","U",14,8,33,57,38068.000000,1,0
43,0.000000,0,0.000000,0,0,43,-4,0,7924,2,7,"F","U",14,8,33,57,38068.000000,2,0
44,24.000000,1,11.792333,159,1,44,12,0,20517,6,7,"F","U",14,8,33,57,38068.000000,1,0
46,24.000000,0,0.000000,0,0,46,21,0,26743,4,10,"F","U",14,8,33,57,38068.000000,2,0
41,12.000000,2,11.989000,89,1,41,5,0,13589,6,10,"F","U",14,8,33,57,38068.000000,3,0
41,12.000000,2,11.989000,89,1,41,5,0,13589,6,10,"F","U",14,8,33,57,38068.000000,2,0
41,24.000000,0,0.000000,0,0,41,19,0,4021,3,10,"F","U",14,8,33,57,38068.000000,2,0
46,48.000000,0,0.000000,0,0,46,38,0,19020,6,9,"F","U",14,8,33,57,38068.000000,3,1
46,48.000000,0,0.000000,0,0,46,38,0,19020,6,9,"F","U",14,8,33,57,38068.000000,2,0
46,24.000000,8,15.070313,537,5,46,13,0,11713,6,9,"F","U",14,8,33,57,38068.000000,3,0
46,24.000000,8,15.070313,537,5,46,13,0,11713,6,9,"F","U",14,8,33,57,38068.000000,2,0
45,36.000000,0,0.000000,0,0,45,25,0,6766,6,11,"F","U",14,8,33,57,38068.000000,2,0
45,36.000000,0,0.000000,0,0,45,25,0,6766,6,11,"F","U",14,8,33,57,38068.000000,3,0
46,36.000000,4,9.249000,249,1,46,28,0,12617,5,9,"F","U",14,8,33,57,38068.000000,2,0
41,36.000000,8,9.587990,388,3,41,29,0,22736,1,9,"F","U",14,8,33,57,38068.000000,4,0
19,0.000000,1,0.000000,0,0,19,-4,1,7,1,11,"M","S",0,14,32,53,63861.000000,2,0
26,12.000000,0,0.000000,0,0,26,10,1,1237,3,8,"M","S",0,14,32,53,63861.000000,3,0
26,12.000000,0,0.000000,0,0,26,10,1,1237,3,8,"M","S",0,14,32,53,63861.000000,2,0
28,36.000000,2,8.935667,69,1,28,29,1,1564,3,11,"M","S",0,14,32,53,63861.000000,1,0
24,0.000000,0,0.000000,0,0,24,-5,1,1202,4,11,"M","S",0,14,32,53,63861.000000,2,0
23,48.000000,5,10.343667,277,3,23,39,1,3040,1,0,"M","S",0,14,32,53,63861.000000,2,0
24,24.000000,6,9.430970,31,3,24,12,1,139413,4,9,"M","S",0,14,32,53,63861.000000,2,0
24,24.000000,6,9.430970,31,3,24,12,1,139413,4,9,"M","S",0,14,32,53,63861.000000,1,0
26,36.000000,0,0.000000,0,0,26,31,1,135976,4,9,"M","S",0,14,32,53,63861.000000,2,0
22,36.000000,5,8.771333,238,2,22,34,1,131529,4,9,"M","S",0,14,32,53,63861.000000,2,0
19,36.000000,0,0.000000,0,0,19,32,1,131729,4,9,"M","S",0,14,32,53,63861.000000,2,0
21,24.000000,2,10.332333,99,1,21,22,1,134966,4,9,"M","S",0,14,32,53,63861.000000,3,0
21,24.000000,2,10.332333,99,1,21,22,1,134966,4,9,"M","S",0,14,32,53,63861.000000,1,0
25,48.000000,0,0.000000,0,0,25,36,1,135886,4,9,"M","S",0,14,32,53,63861.000000,2,0
23,36.000000,0,0.000000,0,0,23,30,1,138970,4,9,"M","S",0,14,32,53,63861.000000,2,0
29,36.000000,1,10.382333,249,1,29,29,1,139657,4,9,"M","S",0,14,32,53,63861.000000,4,0
17,24.000000,2,8.593647,27,2,17,12,1,138974,4,9,"M","S",0,14,32,53,63861.000000,4,0
17,24.000000,2,8.593647,27,2,17,12,1,138974,4,9,"M","S",0,14,32,53,63861.000000,2,0
24,24.000000,0,0.000000,0,0,24,17,1,130781,4,9,"M","S",0,14,32,53,63861.000000,2,0
29,36.000000,1,7.799000,199,1,29,29,1,136346,4,9,"M","S",0,14,32,53,63861.000000,1,0
29,36.000000,1,7.799000,199,1,29,29,1,136346,4,9,"M","S",0,14,32,53,63861.000000,3,0
37,24.000000,31,15.567273,434,9,37,15,0,49741,4,9,"M","S",8,9,22,67,36405.000000,2,0
37,24.000000,31,15.567273,434,9,37,15,0,49741,4,9,"M","S",8,9,22,67,36405.000000,3,0
41,36.000000,4,11.548647,82,3,41,25,0,60333,4,11,"M","S",8,9,22,67,36405.000000,3,0
33,0.000000,0,0.000000,0,0,33,-6,0,44896,1,7,"M","S",8,9,22,67,36405.000000,2,0
32,48.000000,2,7.669000,69,1,32,41,0,40523,2,10,"M","S",8,9,22,67,36405.000000,4,0
37,48.000000,3,9.324823,192,2,37,38,0,43832,1,0,"M","S",8,9,22,67,36405.000000,2,0
37,36.000000,21,27.847113,614,21,37,29,0,47390,1,8,"M","S",8,9,22,67,36405.000000,3,0
38,24.000000,0,0.000000,0,0,38,16,0,48517,2,1,"M","S",8,9,22,67,36405.000000,2,0
35,12.000000,0,0.000000,0,0,35,7,0,38604,4,8,"M","S",8,9,22,67,36405.000000,2,0
38,24.000000,2,8.162333,129,1,38,22,0,29341,2,9,"M","S",8,9,22,67,36405.000000,2,0
38,24.000000,2,8.162333,129,1,38,22,0,29341,2,9,"M","S",8,9,22,67,36405.000000,4,0
37,36.000000,2,8.166667,300,1,37,33,0,29373,3,8,"M","S",8,9,22,67,36405.000000,2,0
39,24.000000,4,10.431147,165,3,39,13,0,43947,6,9,"M","S",8,9,22,67,36405.000000,2,0
36,24.000000,4,9.055990,256,2,36,17,0,37276,2,9,"M","S",8,9,22,67,36405.000000,2,0
36,24.000000,4,9.055990,256,2,36,17,0,37276,2,9,"M","S",8,9,22,67,36405.000000,3,0
39,24.000000,0,0.000000,0,0,39,16,0,43059,4,9,"M","S",8,9,22,67,36405.000000,2,0
41,12.000000,0,0.000000,0,0,41,9,0,39683,1,9,"M","S",8,9,22,67,36405.000000,2,0
37,0.000000,2,0.000000,0,0,37,-1,0,40016,2,9,"M","S",8,9,22,67,36405.000000,2,0
37,0.000000,2,0.000000,0,0,37,-1,0,40016,2,9,"M","S",8,9,22,67,36405.000000,3,0
36,36.000000,0,0.000000,0,0,36,30,0,38613,3,10,"M","S",8,9,22,67,36405.000000,2,0
36,36.000000,0,0.000000,0,0,36,30,0,38613,3,10,"M","S",8,9,22,67,36405.000000,3,0
37,0.000000,0,0.000000,0,0,37,-6,0,39470,1,0,"M","S",8,9,22,67,36405.000000,3,0
37,0.000000,0,0.000000,0,0,37,-6,0,39470,1,0,"M","S",8,9,22,67,36405.000000,2,0
36,36.000000,0,0.000000,0,0,36,31,0,39296,5,7,"M","S",8,9,22,67,36405.000000,2,0
38,48.000000,3,12.124657,458,3,38,36,0,30181,3,9,"M","S",8,9,22,67,36405.000000,2,1
35,24.000000,4,11.521333,88,2,35,14,0,30356,3,9,"M","S",8,9,22,67,36405.000000,3,0
38,48.000000,7,11.691990,592,4,38,41,0,27695,4,9,"M","S",8,9,22,67,36405.000000,1,0
36,36.000000,3,9.678000,278,2,36,34,0,27937,5,11,"M","S",8,9,22,67,36405.000000,2,0
36,36.000000,3,9.678000,278,2,36,34,0,27937,5,11,"M","S",8,9,22,67,36405.000000,3,0
37,12.000000,3,8.685657,119,2,37,7,0,27951,3,0,"M","S",8,9,22,67,36405.000000,2,0
38,24.000000,0,0.000000,0,0,38,13,0,19948,5,7,"M","S",8,9,22,67,36405.000000,3,0
27,36.000000,0,0.000000,0,0,27,24,1,137596,4,9,"M","S",0,14,32,53,63861.000000,2,0
32,24.000000,0,0.000000,0,0,32,11,1,130625,4,9,"M","S",0,14,32,53,63861.000000,3,0
27,12.000000,0,0.000000,0,0,27,9,1,136670,4,9,"M","S",0,14,32,53,63861.000000,2,0
27,12.000000,0,0.000000,0,0,27,9,1,136670,4,9,"M","S",0,14,32,53,63861.000000,3,0
24,24.000000,0,0.000000,0,0,24,17,1,134242,4,9,"M","S",0,14,32,53,63861.000000,2,0
24,36.000000,26,30.915907,450,24,24,33,1,136815,4,9,"M","S",0,14,32,53,63861.000000,3,0
24,36.000000,26,30.915907,450,24,24,33,1,136815,4,9,"M","S",0,14,32,53,63861.000000,2,0
26,24.000000,0,0.000000,0,0,26,19,1,127112,2,8,"M","S",0,14,32,53,63861.000000,3,0
28,48.000000,2,9.424000,124,1,28,37,1,127264,2,8,"M","S",0,14,32,53,63861.000000,2,0
29,24.000000,2,8.503323,170,1,29,19,1,119474,4,8,"M","S",0,14,32,53,63861.000000,2,0
24,36.000000,1,9.090667,124,1,24,26,1,132907,4,9,"M","S",0,14,32,53,63861.000000,2,0
26,12.000000,0,0.000000,0,0,26,5,1,129598,1,10,"M","S",0,14,32,53,63861.000000,2,0
32,24.000000,0,0.000000,0,0,32,11,1,130625,4,9,"M","S",0,14,32,53,63861.000000,2,0
12,36.000000,0,0.000000,0,0,12,26,1,122236,2,10,"M","S",0,14,32,53,63861.000000,3,0
19,12.000000,0,0.000000,0,0,19,9,1,127077,2,8,"M","S",0,14,32,53,63861.000000,2,0
26,36.000000,2,8.807490,8,1,26,27,1,118844,1,9,"M","S",0,14,32,53,63861.000000,2,0
28,0.000000,0,0.000000,0,0,28,-5,1,119289,6,0,"M","S",0,14,32,53,63861.000000,2,0
20,48.000000,0,0.000000,0,0,20,38,1,125660,5,9,"M","S",0,14,32,53,63861.000000,2,0
26,24.000000,0,0.000000,0,0,26,19,1,127112,2,8,"M","S",0,14,32,53,63861.000000,2,0
29,36.000000,0,0.000000,0,0,29,33,1,121612,6,8,"M","S",0,14,32,53,63861.000000,3,0
21,12.000000,34,24.111048,745,17,21,5,1,121878,6,8,"M","S",0,14,32,53,63861.000000,3,0
21,12.000000,34,24.111048,745,17,21,5,1,121878,6,8,"M","S",0,14,32,53,63861.000000,4,1
27,48.000000,3,9.320667,54,1,27,39,1,125115,4,6,"M","S",0,14,32,53,63861.000000,3,0
27,48.000000,3,9.320667,54,1,27,39,1,125115,4,6,"M","S",0,14,32,53,63861.000000,1,0
29,36.000000,0,0.000000,0,0,29,29,1,120646,1,11,"M","S",0,14,32,53,63861.000000,2,0
29,24.000000,0,0.000000,0,0,29,15,1,118137,6,8,"M","S",0,14,32,53,63861.000000,2,0
28,24.000000,0,0.000000,0,0,28,14,1,121934,6,8,"M","S",0,14,32,53,63861.000000,2,0
27,12.000000,0,0.000000,0,0,27,8,1,125572,6,8,"M","S",0,14,32,53,63861.000000,3,0
27,12.000000,0,0.000000,0,0,27,8,1,125572,6,8,"M","S",0,14,32,53,63861.000000,2,0
29,36.000000,0,0.000000,0,0,29,33,1,121612,6,8,"M","S",0,14,32,53,63861.000000,2,0
28,48.000000,0,0.000000,0,0,28,39,1,121368,2,9,"M","S",0,14,32,53,63861.000000,2,0
28,0.000000,1,0.000000,0,0,28,-1,1,110368,2,0,"M","S",0,14,32,53,63861.000000,3,0
20,36.000000,0,0.000000,0,0,20,29,1,124203,3,10,"M","S",0,14,32,53,63861.000000,2,0
20,36.000000,0,0.000000,0,0,20,29,1,124203,3,10,"M","S",0,14,32,53,63861.000000,3,0
29,0.000000,0,0.000000,0,0,29,-2,1,120613,1,11,"M","S",0,14,32,53,63861.000000,2,0
25,0.000000,0,0.000000,0,0,25,-6,1,125094,4,6,"M","S",0,14,32,53,63861.000000,2,0
29,36.000000,0,0.000000,0,0,29,27,1,117701,4,11,"M","S",0,14,32,53,63861.000000,2,0
29,36.000000,0,0.000000,0,0,29,27,1,117701,4,11,"M","S",0,14,32,53,63861.000000,3,0
30,24.000000,0,0.000000,0,0,30,18,1,121218,3,11,"M","S",0,14,32,53,63861.000000,2,0
30,24.000000,0,0.000000,0,0,30,18,1,121218,3,11,"M","S",0,14,32,53,63861.000000,3,0
28,48.000000,0,0.000000,0,0,28,39,1,121368,2,9,"M","S",0,14,32,53,63861.000000,3,0
39,12.000000,0,0.000000,0,0,39,10,0,20123,3,8,"M","S",8,9,22,67,36405.000000,2,0
39,36.000000,2,9.501617,35,1,39,31,0,8229,1,9,"M","S",8,9,22,67,36405.000000,3,0
41,36.000000,0,0.000000,0,0,41,28,0,8394,1,10,"M","S",8,9,22,67,36405.000000,2,0
33,24.000000,4,8.763313,30,2,33,22,0,24927,4,11,"M","S",8,9,22,67,36405.000000,4,0
40,12.000000,0,0.000000,0,0,40,7,0,17114,6,8,"M","S",8,9,22,67,36405.000000,2,0
37,24.000000,0,0.000000,0,0,37,21,0,18120,1,11,"M","S",8,9,22,67,36405.000000,2,0
37,24.000000,0,0.000000,0,0,37,21,0,18120,1,11,"M","S",8,9,22,67,36405.000000,3,0
38,24.000000,0,0.000000,0,0,38,18,0,26357,6,9,"M","S",8,9,22,67,36405.000000,2,0
38,24.000000,4,12.365657,199,2,38,14,0,22069,3,0,"M","S",8,9,22,67,36405.000000,2,0
38,24.000000,4,12.365657,199,2,38,14,0,22069,3,0,"M","S",8,9,22,67,36405.000000,3,0
40,12.000000,4,9.954657,288,3,40,9,0,14532,3,11,"M","S",8,9,22,67,36405.000000,3,0
36,36.000000,46,29.357468,391,22,36,24,0,18989,3,7,"M","S",8,9,22,67,36405.000000,4,1
39,24.000000,6,10.533667,367,3,39,22,0,11262,2,11,"M","S",8,9,22,67,36405.000000,1,0
39,48.000000,0,0.000000,0,0,39,35,0,11783,1,0,"M","S",8,9,22,67,36405.000000,2,0
35,24.000000,0,0.000000,0,0,35,15,0,6887,2,8,"M","S",8,9,22,67,36405.000000,2,0
35,24.000000,0,0.000000,0,0,35,15,0,6887,2,8,"M","S",8,9,22,67,36405.000000,3,0
37,24.000000,2,8.265667,299,1,37,22,0,24501,4,0,"M","S",8,9,22,67,36405.000000,1,0
35,12.000000,0,0.000000,0,0,35,9,0,4713,3,9,"M","S",8,9,22,67,36405.000000,3,0
37,48.000000,4,13.115667,349,1,37,36,0,4890,2,0,"M","S",8,9,22,67,36405.000000,2,0
41,0.000000,1,0.000000,0,0,41,-6,0,11624,4,7,"M","S",8,9,22,67,36405.000000,2,0
41,0.000000,1,0.000000,0,0,41,-6,0,11624,4,7,"M","S",8,9,22,67,36405.000000,3,1
38,12.000000,4,14.739890,140,3,38,6,0,12797,5,11,"M","S",8,9,22,67,36405.000000,2,0
41,24.000000,31,11.643647,377,3,41,13,5,15061,3,6,"F","U",10,12,29,57,52981.000000,2,0
41,12.000000,0,0.000000,0,0,41,6,5,92987,1,9,"F","U",10,12,29,57,52981.000000,2,0
41,36.000000,4,10.761430,62,3,41,32,5,98782,6,9,"F","U",10,12,29,57,52981.000000,3,0
41,36.000000,4,10.761430,62,3,41,32,5,98782,6,9,"F","U",10,12,29,57,52981.000000,2,0
18,36.000000,0,0.000000,0,0,18,28,1,519,3,5,"M","S",0,16,26,56,54243.000000,2,0
26,12.000000,4,10.290333,857,3,26,6,1,864,5,9,"M","S",0,16,26,56,54243.000000,3,1
28,12.000000,5,11.116323,183,3,28,7,1,731,2,10,"M","S",0,16,26,56,54243.000000,2,0
22,12.000000,2,7.959990,60,1,22,6,1,2476,5,10,"M","S",0,16,26,56,54243.000000,2,0
22,12.000000,2,7.959990,60,1,22,6,1,2476,5,10,"M","S",0,16,26,56,54243.000000,3,0
22,12.000000,1,0.000000,0,0,22,0,1,132144,4,9,"M","S",0,16,26,56,54243.000000,2,0
26,36.000000,0,0.000000,0,0,26,27,1,127996,6,0,"M","S",0,16,26,56,54243.000000,3,0
26,36.000000,0,0.000000,0,0,26,27,1,127996,6,0,"M","S",0,16,26,56,54243.000000,2,0
23,24.000000,2,8.835667,69,1,23,15,1,134326,4,9,"M","S",0,16,26,56,54243.000000,2,0
24,12.000000,0,0.000000,0,0,24,7,1,137854,4,9,"M","S",0,16,26,56,54243.000000,2,0
42,24.000000,0,0.000000,0,0,42,14,0,125456,6,8,"M","S",12,13,21,64,38433.000000,2,0
41,24.000000,15,12.111637,245,5,41,14,0,121826,6,8,"M","S",12,13,21,64,38433.000000,2,0
38,24.000000,0,0.000000,0,0,38,21,0,115902,6,8,"M","S",12,13,21,64,38433.000000,2,0
44,36.000000,5,9.578000,178,2,44,28,0,116587,1,11,"M","S",12,13,21,64,38433.000000,2,0
40,24.000000,0,0.000000,0,0,40,15,0,106012,4,10,"M","S",12,13,21,64,38433.000000,2,0
41,36.000000,0,0.000000,0,0,41,32,0,101830,1,0,"M","S",12,13,21,64,38433.000000,3,0
41,36.000000,0,0.000000,0,0,41,32,0,101830,1,0,"M","S",12,13,21,64,38433.000000,2,0
44,36.000000,57,33.803032,570,27,44,29,0,109066,4,10,"M","S",12,13,21,64,38433.000000,1,0
44,36.000000,57,33.803032,570,27,44,29,0,109066,4,10,"M","S",12,13,21,64,38433.000000,3,0
46,24.000000,0,0.000000,0,0,46,11,0,112896,4,8,"M","S",12,13,21,64,38433.000000,2,0
42,12.000000,6,9.966980,167,3,42,9,0,103669,6,9,"M","S",12,13,21,64,38433.000000,2,0
40,24.000000,13,13.609283,76,6,40,12,0,103396,3,8,"M","S",12,13,21,64,38433.000000,1,0
40,24.000000,13,13.609283,76,6,40,12,0,103396,3,8,"M","S",12,13,21,64,38433.000000,3,0
38,36.000000,4,10.174930,75,3,38,35,0,107501,5,10,"M","S",12,13,21,64,38433.000000,2,0
41,12.000000,0,0.000000,0,0,41,7,0,107638,1,10,"M","S",12,13,21,64,38433.000000,3,0
41,12.000000,0,0.000000,0,0,41,7,0,107638,1,10,"M","S",12,13,21,64,38433.000000,2,0
40,24.000000,0,0.000000,0,0,40,20,0,97173,5,10,"M","S",12,13,21,64,38433.000000,2,0
42,24.000000,4,11.264940,65,2,42,22,0,99128,1,11,"M","S",12,13,21,64,38433.000000,4,0
42,24.000000,4,11.264940,65,2,42,22,0,99128,1,11,"M","S",12,13,21,64,38433.000000,3,0
42,48.000000,25,31.601593,369,25,42,40,0,99671,5,0,"M","S",12,13,21,64,38433.000000,4,0
40,48.000000,3,10.401617,35,1,40,40,0,106991,2,11,"M","S",12,13,21,64,38433.000000,1,0
40,48.000000,3,10.401617,35,1,40,40,0,106991,2,11,"M","S",12,13,21,64,38433.000000,2,0
42,12.000000,2,12.502333,69,1,42,10,0,90097,2,8,"M","S",12,13,21,64,38433.000000,2,0
40,12.000000,0,0.000000,0,0,40,6,0,93250,4,0,"M","S",12,13,21,64,38433.000000,3,0
40,12.000000,0,0.000000,0,0,40,6,0,93250,4,0,"M","S",12,13,21,64,38433.000000,2,0
41,36.000000,3,9.224667,358,2,41,27,0,88775,4,7,"M","S",12,13,21,64,38433.000000,2,0
44,36.000000,0,0.000000,0,0,44,28,0,90552,2,11,"M","S",12,13,21,64,38433.000000,3,0
42,24.000000,0,0.000000,0,0,42,23,0,80628,4,10,"M","S",12,13,21,64,38433.000000,3,0
41,48.000000,2,8.094000,94,1,41,35,0,91354,4,10,"M","S",12,13,21,64,38433.000000,3,0
41,48.000000,2,8.094000,94,1,41,35,0,91354,4,10,"M","S",12,13,21,64,38433.000000,2,0
42,48.000000,25,17.845421,446,11,42,35,0,80236,5,10,"M","S",12,13,21,64,38433.000000,3,0
43,24.000000,5,8.997657,131,2,43,15,0,83310,2,8,"M","S",12,13,21,64,38433.000000,2,0
44,48.000000,3,9.058990,59,2,44,40,0,90310,2,9,"M","S",12,13,21,64,38433.000000,2,0
44,48.000000,3,9.058990,59,2,44,40,0,90310,2,9,"M","S",12,13,21,64,38433.000000,4,0
32,24.000000,4,8.732333,99,1,32,13,0,97163,5,10,"F","U",2,11,23,65,59932.000000,3,0
39,48.000000,4,7.499000,199,1,39,37,0,108156,2,10,"F","U",2,11,23,65,59932.000000,2,0
33,24.000000,17,23.634672,202,17,33,15,0,75143,3,8,"F","U",2,11,23,65,59932.000000,3,0
35,36.000000,0,0.000000,0,0,35,28,0,76131,3,10,"F","U",2,11,23,65,59932.000000,2,0
33,12.000000,5,11.233263,100,3,33,7,0,87974,6,0,"F","U",2,11,23,65,59932.000000,2,0
33,12.000000,5,11.233263,100,3,33,7,0,87974,6,0,"F","U",2,11,23,65,59932.000000,3,0
32,24.000000,3,8.299000,199,1,32,12,0,95105,2,9,"F","U",2,11,23,65,59932.000000,1,0
33,36.000000,2,10.472333,139,1,33,30,0,65987,6,10,"F","U",2,11,23,65,59932.000000,2,0
30,36.000000,0,0.000000,0,0,30,30,0,59753,3,0,"F","U",2,11,23,65,59932.000000,2,0
32,24.000000,0,0.000000,0,0,32,14,0,74108,4,9,"F","U",2,11,23,65,59932.000000,2,0
32,48.000000,3,10.238000,138,2,32,36,0,74305,2,10,"F","U",2,11,23,65,59932.000000,3,0
33,24.000000,17,23.634672,202,17,33,15,0,75143,3,8,"F","U",2,11,23,65,59932.000000,2,0
30,12.000000,0,0.000000,0,0,30,10,0,51704,2,0,"F","U",2,11,23,65,59932.000000,2,0
32,0.000000,0,0.000000,0,0,32,-5,0,61396,3,8,"F","U",2,11,23,65,59932.000000,2,0
31,12.000000,4,10.862333,129,1,31,8,0,52517,1,0,"F","U",2,11,23,65,59932.000000,2,0
33,48.000000,2,10.135667,269,1,33,41,0,63273,5,10,"F","U",2,11,23,65,59932.000000,3,0
33,48.000000,2,10.135667,269,1,33,41,0,63273,5,10,"F","U",2,11,23,65,59932.000000,1,0
34,36.000000,4,11.165667,299,1,34,26,0,41061,4,7,"F","U",2,11,23,65,59932.000000,2,0
34,36.000000,4,11.165667,299,1,34,26,0,41061,4,7,"F","U",2,11,23,65,59932.000000,3,0
37,48.000000,2,9.765667,199,1,37,40,0,45175,6,0,"F","U",2,11,23,65,59932.000000,4,0
31,24.000000,3,10.461333,128,2,31,18,0,55693,6,8,"F","U",2,11,23,65,59932.000000,2,0
34,48.000000,3,8.524667,358,2,34,39,0,53305,6,9,"F","U",2,11,23,65,59932.000000,1,0
32,12.000000,0,0.000000,0,0,32,9,0,40300,1,10,"F","U",2,11,23,65,59932.000000,3,0
34,24.000000,0,0.000000,0,0,34,19,0,43794,3,10,"F","U",2,11,23,65,59932.000000,2,0
31,48.000000,0,0.000000,0,0,31,36,0,46215,2,9,"F","U",2,11,23,65,59932.000000,2,0
31,48.000000,0,0.000000,0,0,31,36,0,46215,2,9,"F","U",2,11,23,65,59932.000000,3,0
33,24.000000,17,25.339518,673,17,33,21,0,40408,4,11,"F","U",2,11,23,65,59932.000000,3,0
33,24.000000,17,25.339518,673,17,33,21,0,40408,4,11,"F","U",2,11,23,65,59932.000000,2,0
33,0.000000,0,0.000000,0,0,33,-6,0,17843,3,8,"F","U",2,11,23,65,59932.000000,3,0
38,0.000000,5,0.000000,0,0,38,-5,0,26728,2,9,"F","U",2,11,23,65,59932.000000,2,0
30,24.000000,2,8.758813,126,2,30,14,0,30572,4,9,"F","U",2,11,23,65,59932.000000,2,0
30,24.000000,2,8.758813,126,2,30,14,0,30572,4,9,"F","U",2,11,23,65,59932.000000,3,0
30,0.000000,0,0.000000,0,0,30,-2,0,20631,3,7,"F","U",2,11,23,65,59932.000000,2,0
32,12.000000,0,0.000000,0,0,32,9,0,40300,1,10,"F","U",2,11,23,65,59932.000000,2,0
31,36.000000,0,0.000000,0,0,31,26,0,11772,6,11,"F","U",2,11,23,65,59932.000000,2,0
34,36.000000,3,10.595990,96,2,34,28,0,7059,1,10,"F","U",2,11,23,65,59932.000000,2,0
32,0.000000,1,0.000000,0,0,32,-2,0,21988,2,9,"F","U",2,11,23,65,59932.000000,2,0
25,24.000000,3,7.333323,100,1,25,22,1,139208,4,9,"M","S",0,16,26,56,54243.000000,4,0
11,24.000000,0,0.000000,0,0,11,18,1,138025,4,9,"M","S",0,16,26,56,54243.000000,2,0
